rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_incl,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
81,2445129,K00793.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,10.31872301,2.846e-05,-2.846e-05,173.31543,0.00224,-0.00224,2455006.315,0.00224,-0.00224,0.0,1.215,59.52,-0.463,3.836,0.121,-0.121,871.7,26.4,-26.4,0.247006,59.51054,-0.457866,0.03681,55.30806,-0.00897,LS+MCMC,28.59,8.61,-3.69,0.0944,78.15,876.0,139.26,125.69,-46.77,5.92,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,9.854863,34.775192,38.2,1,130.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9336,Mandel and Agol (2002 ApJ 580 171),002/002445/002445129/dv/kplr002445129-20160209194854_dvr.pdf,002/002445/002445129/dv/kplr002445129-001-20160209194854_dvs.pdf,5927.0,176.0,-193.0,4.409,0.084,-0.196,0.07,0.25,-0.3,1.06,0.319,-0.137,1.05,0.14,-0.127,q1_q17_dr25_stellar,291.84891,37.713501,15.065,15.603,15.003,14.834,14.722,13.817,13.51,13.437,0.0,19.4567842,8.8e-06,37.711519,8.4e-05,8.13,0.38,-7.13,0.3,-0.00697,0.0003,0.0046,0.00025,3.77,0.2,-3.47,0.58,5.12,0.43,2.83,0.23,-3.84,0.41,4.77,0.39
2881,10908248,K03146.01,Kepler-1440 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.768,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,39.859505,0.001265,-0.001265,154.7616,0.0241,-0.0241,2454987.762,0.0241,-0.0241,0.0,0.398,0.077,-0.398,7.987,0.695,-0.695,155.5,13.3,-13.3,0.011483,0.000447,-0.000876,0.53073,0.16386,-0.24835,LS+MCMC,1.62,0.25,-0.31,0.2274,89.36,597.0,29.97,12.29,-11.4,35.5,10.9,-10.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,4.7764564,11.966513,13.9,1,28.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.9011,Mandel and Agol (2002 ApJ 580 171),010/010908/010908248/dv/kplr010908248-20160209194854_dvr.pdf,010/010908/010908248/dv/kplr010908248-001-20160209194854_dvs.pdf,5675.0,76.0,-76.0,4.209,0.176,-0.108,0.12,0.15,-0.15,1.292,0.202,-0.247,0.984,0.074,-0.067,q1_q17_dr25_stellar,285.34695,48.312248,14.131,14.608,14.085,13.927,13.876,12.951,12.641,12.561,0.595,19.023148,2.8e-05,48.31235,0.00029,0.7,1.0,0.4,1.1,-9e-05,0.00016,-7e-05,0.00017,-0.58,0.47,1.41,0.66,1.53,0.69,-0.56,0.52,1.35,0.68,1.46,0.71
3333,8056665,K00089.02,Kepler-462 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,207.5829306,0.0005737,-0.0005737,289.88311,0.00204,-0.00204,2455122.883,0.00204,-0.00204,0.0,0.84,0.031,-0.572,7.0686,0.0866,-0.0866,505.1,7.6,-7.6,0.023144,0.000456,-0.002144,0.9882,3.77212,-0.26997,LS+MCMC,4.52,0.79,-1.04,0.7584,89.63,453.0,9.97,4.79,-4.58,131.1,62.5,-62.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.318,0.2734,q1_q17_dr25_koi,22.51389,45.071735,70.0,2,6.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8353,Mandel and Agol (2002 ApJ 580 171),008/008056/008056665/dv/kplr008056665-20160209194854_dvr.pdf,008/008056/008056665/dv/kplr008056665-002-20160209194854_dvs.pdf,6688.0,120.0,-147.0,4.062,0.174,-0.116,-0.2,0.15,-0.15,1.79,0.311,-0.415,1.353,0.096,-0.178,q1_q17_dr25_stellar,299.82117,43.81427,11.642,11.74,11.609,11.649,11.677,10.983,10.876,10.851,0.024,19.9880773,8.5e-06,43.814243,6.4e-05,0.0,0.33,-0.1,0.23,-0.00019,0.00016,0.00014,0.00012,0.22,0.19,0.23,0.44,0.32,0.34,0.0,0.19,0.36,0.46,0.36,0.46
6329,4814168,K05089.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,545.54618,0.01399,-0.01399,406.0538,0.0236,-0.0236,2455239.054,0.0236,-0.0236,0.0,0.4307,0.0801,-0.3938,6.944,0.632,-0.632,177.7,20.5,-20.5,0.01249,0.000843,-0.000765,10.57488,11.94844,-4.10108,MCMC,2.01,1.02,-0.51,1.3536,89.95,296.0,1.82,2.72,-0.92,550.0,207.0,-207.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3091,0.295,q1_q16_koi,,,9.0,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),004/004814/004814168/dv/kplr004814168-20130815195353_dvr.pdf,004/004814/004814168/dv/kplr004814168-001-20130826182306_dvs.pdf,6432.0,149.0,-192.0,4.145,0.215,-0.267,-0.26,0.24,-0.3,1.476,0.749,-0.374,1.107,0.283,-0.142,stellar_q1_q16,283.8624,39.9454,11.577,11.867,11.538,11.453,11.468,10.647,10.445,10.362,0.744,18.924163,3.9e-05,39.94564,0.00044,0.1,1.6,0.9,1.6,1e-05,0.00029,-9e-05,0.00028,0.02,0.98,0.73,0.53,0.73,0.53,0.16,0.97,0.88,0.48,0.89,0.51
3206,5689351,K00505.03,Kepler-169 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.25058201,1.266e-05,-1.266e-05,133.69472,0.00312,-0.00312,2454966.695,0.00312,-0.00312,0.0,0.684,0.017,-0.509,2.2537,0.098,-0.098,218.4,10.5,-10.5,0.014363,0.002679,-0.001176,1.02264,1.3109,-0.88674,LS+MCMC,1.19,0.07,-0.05,0.04,85.27,962.0,202.09,43.74,-31.85,8.3,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,3.9337943,20.295761,24.0,5,309.0,3.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.8483,Mandel and Agol (2002 ApJ 580 171),005/005689/005689351/dv/kplr005689351-20160209194854_dvr.pdf,005/005689/005689351/dv/kplr005689351-003-20160209194854_dvs.pdf,5001.0,99.0,0.0,4.582,0.024,-0.048,0.04,0.15,-0.15,0.76,0.046,-0.034,0.806,0.038,-0.046,q1_q17_dr25_stellar,285.99988,40.919319,14.194,14.929,14.123,13.878,13.76,12.729,12.283,12.186,0.071,19.066676,1.2e-05,40.9194,0.00014,0.67,0.47,0.29,0.49,-0.000146,9.8e-05,-5e-05,0.0001,0.17,0.21,0.08,0.2,0.19,0.24,0.17,0.18,0.25,0.19,0.3,0.22
5636,9150827,K01408.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,82.37208458,,,208.4205685,,,2455041.421,,,,,,,6.35,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,290.29456,45.56461,14.688,15.964,14.673,14.141,13.85,12.663,11.969,11.809,,,,,,,,,,,,,,,,,,,,,,,,,
37,11018648,K00759.02,Kepler-230 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,91.7732862,0.0007518,-0.0007518,193.8378,0.00643,-0.00643,2455026.838,0.00643,-0.00643,0.0,0.606,0.335,-0.4,6.473,0.204,-0.204,652.0,36.2,-36.2,0.02432,0.007051,-0.001216,1.60558,1.35632,-1.4525,LS+MCMC,2.12,0.48,-0.21,0.3764,89.61,359.0,3.92,2.64,-1.06,89.4,37.8,-37.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,6.9461374,14.678595,19.1,2,11.0,2.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.7668,Mandel and Agol (2002 ApJ 580 171),011/011018/011018648/dv/kplr011018648-20160209194854_dvr.pdf,011/011018/011018648/dv/kplr011018648-002-20160209194854_dvs.pdf,5586.0,152.0,-152.0,4.56,0.05,-0.15,-0.3,0.3,-0.3,0.798,0.181,-0.077,0.844,0.097,-0.078,q1_q17_dr25_stellar,285.71854,48.505859,15.082,15.64,15.04,14.842,14.765,13.824,13.37,13.299,0.599,19.047889,3e-05,48.50571,0.00026,-0.5,1.1,-0.52,0.94,0.00041,0.00065,0.00016,0.00057,-0.36,0.35,-0.41,0.59,0.55,0.6,-0.35,0.37,-0.55,0.64,0.65,0.66
638,5963222,K01035.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,1.217266418,2.06e-07,-2.06e-07,133.328666,0.000141,-0.000141,2454966.329,0.000141,-0.000141,0.0,0.878,0.002,-0.002,3.3208,0.0126,-0.0126,5811.5,12.6,-12.6,0.081026,0.000169,-0.000195,0.10288,0.00177,-0.00159,LS+MCMC,14.49,2.46,-2.46,0.0248,64.01,2378.0,7548.29,3241.96,-2609.5,2.0048,0.0345,-0.0345,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3218,0.2736,q1_q17_dr25_koi,116.09099,1791.0647,603.4,1,1099.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8964,Mandel and Agol (2002 ApJ 580 171),005/005963/005963222/dv/kplr005963222-20160209194854_dvr.pdf,005/005963/005963222/dv/kplr005963222-001-20160209194854_dvs.pdf,6631.0,73.0,-86.0,4.145,0.132,-0.108,0.04,0.15,-0.15,1.638,0.278,-0.278,1.366,0.098,-0.109,q1_q17_dr25_stellar,292.76434,41.27528,13.371,13.581,13.301,13.246,13.245,12.301,12.04,12.014,,19.51767161,1.5e-07,41.2745875,1.4e-06,1.9849,0.0059,-2.493,0.005,-0.009748,8.7e-05,,,1.325,0.092,-1.88,0.11,2.3,0.13,1.589,0.067,-2.142,0.069,2.667,0.069
2907,7918652,K02984.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.45541896,9.72e-05,-9.72e-05,136.32524,0.00717,-0.00717,2454969.325,0.00717,-0.00717,0.0,0.116,0.351,-0.116,4.95,0.222,-0.222,68.6,5.1,-5.1,0.007587,0.000379,-0.000365,0.80005,0.07428,-0.37865,LS+MCMC,1.12,0.2,-0.11,0.1077,89.62,975.0,213.86,103.88,-56.26,17.7,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3016,0.3403,q1_q17_dr25_koi,3.925649,12.340554,15.8,1,118.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9586,Mandel and Agol (2002 ApJ 580 171),007/007918/007918652/dv/kplr007918652-20160209194854_dvr.pdf,007/007918/007918652/dv/kplr007918652-001-20160209194854_dvs.pdf,6231.0,112.0,-137.0,4.276,0.076,-0.123,0.28,0.15,-0.2,1.356,0.239,-0.139,1.269,0.09,-0.09,q1_q17_dr25_stellar,299.707,43.622601,13.066,13.516,13.034,12.873,12.821,11.972,11.718,11.637,0.056,19.980416,2.9e-05,43.62253,0.0003,-2.0,1.1,-0.2,1.1,0.000126,7.1e-05,1.8e-05,6.7e-05,-0.58,0.43,0.54,0.28,0.79,0.37,-0.61,0.44,0.6,0.27,0.85,0.36
3108,3239945,K00490.04,Kepler-167 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,21.803708,0.0001361,-0.0001361,139.07199,0.00494,-0.00494,2454972.072,0.00494,-0.00494,0.0,0.568,0.355,-0.354,3.369,0.157,-0.157,246.4,14.4,-14.4,0.014698,0.004094,-0.000778,2.85631,2.72566,-0.04677,LS+MCMC,1.11,0.09,-0.03,0.1387,89.22,473.0,11.82,3.03,-1.56,41.6,19.8,-19.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,q1_q17_dr25_koi,4.277712,15.009709,18.5,4,53.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5464,Mandel and Agol (2002 ApJ 580 171),003/003239/003239945/dv/kplr003239945-20160209194854_dvr.pdf,003/003239/003239945/dv/kplr003239945-004-20160209194854_dvs.pdf,4799.0,95.0,-95.0,4.631,0.012,-0.048,-0.02,0.15,-0.15,0.692,0.054,-0.021,0.776,0.031,-0.053,q1_q17_dr25_stellar,292.65842,38.34539,14.023,14.805,13.951,13.688,13.542,12.446,11.974,11.832,0.427,19.510576,1.9e-05,38.34525,0.00022,0.61,0.82,-0.51,0.8,-4e-05,0.0002,0.00013,0.00019,0.76,0.8,-0.32,0.61,0.82,0.69,1.01,0.76,0.14,0.69,1.02,0.8
790,4282872,K01325.01,Kepler-818 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.035381809,6.475e-06,-6.475e-06,137.471481,0.00054,-0.00054,2454970.471,0.00054,-0.00054,0.0,0.079,0.284,-0.079,3.4062,0.0265,-0.0265,2829.7,21.7,-21.7,0.048571,0.00075,-0.000314,2.45043,0.09733,-0.45195,LS+MCMC,4.42,1.13,-0.38,0.0886,89.81,786.0,90.33,68.12,-23.39,23.541,0.935,-0.935,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,18.218279,139.00804,150.9,1,107.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.6847,Mandel and Agol (2002 ApJ 580 171),004/004282/004282872/dv/kplr004282872-20160209194854_dvr.pdf,004/004282/004282872/dv/kplr004282872-001-20160209194854_dvs.pdf,5813.0,157.0,-174.0,4.561,0.042,-0.168,-0.28,0.3,-0.3,0.833,0.213,-0.071,0.925,0.101,-0.111,q1_q17_dr25_stellar,296.23511,39.370338,15.062,15.566,15.019,14.846,14.789,13.882,13.476,13.448,0.0,19.7490029,2.4e-06,39.370255,2.8e-05,-0.16,0.1,-0.3,0.1,-0.0015,0.00034,-0.00079,0.00036,0.16,0.086,0.042,0.074,0.165,0.088,-0.051,0.083,-0.12,0.072,0.13,0.077
5829,6606438,K02860.01,Kepler-1883 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,103.4269873,0.0008676,-0.0008676,220.22869,0.00761,-0.00761,2455053.229,0.00761,-0.00761,0.0,0.013,0.421,-0.013,5.03,0.197,-0.197,950.1,62.6,-62.6,0.028295,0.001164,-0.001248,7.44965,0.49936,-3.18025,LS+MCMC,3.16,0.97,-0.39,0.4438,90.0,416.0,7.08,6.58,-2.49,161.5,10.8,-10.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,6.490457,14.534495,17.8,1,11.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.6076,Mandel and Agol (2002 ApJ 580 171),006/006606/006606438/dv/kplr006606438-20160209194854_dvr.pdf,006/006606/006606438/dv/kplr006606438-001-20160209194854_dvs.pdf,6208.0,194.0,-259.0,4.454,0.052,-0.195,-0.12,0.25,-0.35,1.024,0.314,-0.126,1.086,0.141,-0.155,q1_q17_dr25_stellar,291.92255,42.00256,15.549,15.988,15.494,15.361,15.285,14.405,14.085,14.097,0.012,19.46154,1.9e-05,42.00239,0.0002,1.48,0.78,-0.61,0.73,-0.00155,0.00076,0.00032,0.00073,-0.08,0.31,-0.09,0.21,0.12,0.26,-0.11,0.29,-0.17,0.2,0.2,0.24
7194,6527078,K04657.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.969,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.4314847,7.38e-05,-7.38e-05,135.54229,0.00649,-0.00649,2454968.542,0.00649,-0.00649,0.0,0.95,0.001,-0.734,2.09,0.161,-0.161,59.1,6.8,-6.8,0.009133,1e-05,-0.002547,0.38692,11.29629,-0.11765,LS+MCMC,0.77,0.13,-0.07,0.0884,85.83,700.0,56.67,30.8,-15.22,13.06,6.5,-6.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,q1_q17_dr25_koi,3.5090969,8.862012,9.6,2,120.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9952,Mandel and Agol (2002 ApJ 580 171),006/006527/006527078/dv/kplr006527078-20160209194854_dvr.pdf,006/006527/006527078/dv/kplr006527078-002-20160209194854_dvs.pdf,5361.0,159.0,-159.0,4.588,0.038,-0.113,-0.16,0.3,-0.3,0.774,0.133,-0.071,0.848,0.078,-0.087,q1_q17_dr25_stellar,293.29279,41.997589,13.241,13.827,13.184,12.99,12.932,11.946,11.483,11.424,0.986,19.55286,3.5e-05,41.99758,0.00035,0.3,1.4,0.0,1.3,-1e-05,8.9e-05,-2e-06,8.1e-05,-0.2,0.68,-0.41,0.75,0.45,0.76,-0.1,0.61,-0.42,0.77,0.44,0.77
4036,3328027,K04174.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.11548883,2.142e-05,-2.142e-05,132.00942,0.0098,-0.0098,2454965.009,0.0098,-0.0098,0.0,0.505,0.474,-0.298,4.008,0.324,-0.324,169.5,12.0,-12.0,0.012211,0.00035,-0.000791,0.19883,0.16036,-0.04107,LS+MCMC,1.29,0.4,-0.13,0.0329,81.96,1426.0,978.38,906.12,-292.55,3.61,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,3.6523411,15.042333,17.6,1,618.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.0307,Mandel and Agol (2002 ApJ 580 171),003/003328/003328027/dv/kplr003328027-20160209194854_dvr.pdf,003/003328/003328027/dv/kplr003328027-001-20160209194854_dvs.pdf,5952.0,184.0,-205.0,4.489,0.052,-0.208,0.02,0.25,-0.3,0.971,0.297,-0.099,1.057,0.127,-0.14,q1_q17_dr25_stellar,287.18967,38.42382,15.627,16.14,15.563,15.407,15.3,14.428,14.09,14.049,0.0,19.145901,2.3e-05,38.42312,0.0003,-3.27,0.97,-2.5,1.1,0.00046,0.00016,0.00038,0.00017,0.31,0.59,-3.71,0.58,3.73,0.6,0.23,0.58,-3.88,0.61,3.89,0.62
3038,7021681,K00255.03,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.122,1,0,1,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET,7.7333361,8.831e-05,-8.831e-05,133.58981,0.00852,-0.00852,2454966.59,0.00852,-0.00852,0.0,0.084,0.368,-0.084,2.807,0.283,-0.283,126.9,15.6,-15.6,0.010262,0.000728,-0.000738,3.01378,0.31156,-1.80567,LS+MCMC,0.57,0.04,-0.05,0.062,89.77,479.0,12.41,2.99,-2.88,21.2,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,3.3960187,7.3359485,9.3,3,166.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8027,Mandel and Agol (2002 ApJ 580 171),007/007021/007021681/dv/kplr007021681-20160209194854_dvr.pdf,007/007021/007021681/dv/kplr007021681-003-20160209194854_dvs.pdf,3780.0,76.0,-83.0,4.746,0.042,-0.031,-0.02,0.15,-0.15,0.511,0.036,-0.043,0.531,0.034,-0.042,q1_q17_dr25_stellar,287.85812,42.542629,15.108,16.484,15.193,14.519,14.143,12.912,12.236,12.08,0.608,19.190567,4.1e-05,42.54274,0.00041,1.0,1.6,0.4,1.5,-0.00013,0.0002,5e-05,0.00018,1.1,1.0,1.45,0.83,1.8,1.1,0.7,0.99,2.15,0.92,2.3,1.1
4380,4474462,K04452.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.886,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.85755895,9.503e-05,-9.503e-05,141.85597,0.00641,-0.00641,2454974.856,0.00641,-0.00641,0.0,0.55,0.033,-0.457,4.831,0.188,-0.188,106.5,8.5,-8.5,0.009747,0.000194,-0.000774,0.5859,0.51172,-0.00072,LS+MCMC,1.23,0.19,-0.21,0.1045,88.17,860.0,129.15,52.29,-44.62,17.24,7.5,-7.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,q1_q17_dr25_koi,3.550841,10.89066,14.2,1,82.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9132,Mandel and Agol (2002 ApJ 580 171),004/004474/004474462/dv/kplr004474462-20160209194854_dvr.pdf,004/004474/004474462/dv/kplr004474462-001-20160209194854_dvs.pdf,5860.0,79.0,-79.0,4.276,0.162,-0.108,-0.2,0.15,-0.15,1.156,0.178,-0.195,0.922,0.073,-0.053,q1_q17_dr25_stellar,294.30099,39.519058,13.821,14.297,13.794,13.617,13.518,12.681,12.327,12.248,0.221,19.620058,2.5e-05,39.51934,0.00027,-0.4,1.1,0.99,0.96,4e-05,0.0001,-8.9e-05,9.4e-05,-0.3,0.41,-2.0,1.1,2.0,1.1,-0.44,0.44,-2.0,1.1,2.1,1.1
3313,7906892,K04773.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.1438086,0.000293,-0.000293,131.725,0.0201,-0.0201,2454964.725,0.0201,-0.0201,0.0,0.629,0.041,-0.477,7.905,0.705,-0.705,41.7,4.6,-4.6,0.006202,0.000157,-0.000632,0.09323,0.1911,-0.00749,LS+MCMC,0.75,0.12,-0.08,0.0978,85.75,906.0,159.1,72.79,-43.07,8.49,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,3.7446206,7.910612,10.9,2,122.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0772,Mandel and Agol (2002 ApJ 580 171),007/007906/007906892/dv/kplr007906892-20160209194854_dvr.pdf,007/007906/007906892/dv/kplr007906892-001-20160209194854_dvs.pdf,6095.0,122.0,-134.0,4.349,0.099,-0.121,-0.16,0.15,-0.15,1.11,0.178,-0.119,1.004,0.081,-0.059,q1_q17_dr25_stellar,296.8432,43.697441,13.556,13.988,13.522,13.371,13.312,12.385,12.09,12.044,0.319,19.78954,3.1e-05,43.69717,0.00034,-0.3,1.2,-1.0,1.2,1.6e-05,4.9e-05,3.8e-05,5e-05,-0.95,0.95,-0.03,0.86,0.95,0.95,-0.75,0.87,-0.11,0.75,0.76,0.88
1262,10028140,K01591.01,Kepler-1757 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.65639342,6.986e-05,-6.986e-05,140.29937,0.00266,-0.00266,2454973.299,0.00266,-0.00266,0.0,0.955,0.004,-0.664,3.226,0.215,-0.215,843.2,37.3,-37.3,0.035083,0.00033,-0.00939,0.31828,9.31042,-0.08522,LS+MCMC,2.83,0.43,-0.22,0.1335,87.07,549.0,21.5,10.59,-5.23,18.66,9.3,-9.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,q1_q17_dr25_koi,5.5115976,20.412176,25.5,1,55.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.0878,Mandel and Agol (2002 ApJ 580 171),010/010028/010028140/dv/kplr010028140-20160209194854_dvr.pdf,010/010028/010028140/dv/kplr010028140-001-20160209194854_dvs.pdf,5288.0,159.0,-143.0,4.613,0.036,-0.09,-0.24,0.3,-0.3,0.74,0.112,-0.06,0.828,0.07,-0.096,q1_q17_dr25_stellar,297.73984,46.94191,15.372,16.004,15.312,15.102,14.979,14.034,13.555,13.543,,19.849305,1.5e-05,46.94189,0.00016,-0.63,0.55,-0.08,0.59,0.0009,0.00047,,,-0.06,0.25,0.23,0.67,0.24,0.66,-0.05,0.26,0.19,0.7,0.19,0.69
6772,10734441,K05824.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,247.47724314,,,195.2104849,,,2455028.21,,,,,,,7.6,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,1,,1.0,q1_q16_tce,,,,010/010734/010734441/dv/kplr010734441-20130815195353_dvr.pdf,010/010734/010734441/dv/kplr010734441-001-20130826182306_dvs.pdf,,,,,,,,,,,,,,,,,293.14627,48.058331,15.78,16.451,15.742,15.493,15.38,14.31,13.829,13.721,0.368,19.54304,5.9e-05,48.05821,0.00063,-1.6,2.1,-0.4,2.3,0.0009,0.0011,0.0001,0.0012,-0.1,1.1,0.3,0.92,0.32,0.94,-0.1,1.1,0.3,0.92,0.31,0.93
